one,x,y,x2,y2,xy
0.8783861098843985,-0.00884559522950494,0.013476790410583835,2.0487173922720842e-05,-0.0014968929730192428,-0.00010223109663148399
-0.008845595229505001,0.00010916938349832017,0.00018905094596443245,-2.909195684242435e-07,1.9409436473362163e-05,-2.5477042015641034e-07
0.013476790410581639,0.00018905094596445793,0.01014355640726684,-9.752899965596562e-07,0.00039902738713714595,-2.3675008945359298e-05
2.048717392272116e-05,-2.9091956842424474e-07,-9.752899965595905e-07,8.721417230259124e-10,-2.981854609352283e-08,4.710292421734827e-09
-0.0014968929730193605,1.940943647336334e-05,0.00039902738713714383,-2.981854609352566e-08,6.8682020185877e-05,2.0020369719765214e-06
-0.00010223109663148023,-2.5477042015645904e-07,-2.3675008945359325e-05,4.710292421734956e-09,2.0020369719765193e-06,2.4599683709072164e-07
